팀명,경기날짜,이름,경기장,관중수,세트_점수
흥국생명,2020-12-02,도수빈,수원체육관,0,3
흥국생명,2020-12-02,박상미,수원체육관,0,3
흥국생명,2020-12-02,박현주,수원체육관,0,3
KGC인삼공사,2020-12-02,디우프,수원체육관,0,2
KGC인삼공사,2020-12-02,최은지,수원체육관,0,2
KGC인삼공사,2020-12-02,한송이,수원체육관,0,2
KGC인삼공사,2020-12-02,고의정,수원체육관,0,2
KGC인삼공사,2020-12-02,박은진,수원체육관,0,2
KGC인삼공사,2020-12-02,염혜선,수원체육관,0,2
KGC인삼공사,2020-12-02,오지영,수원체육관,0,2
KGC인삼공사,2020-12-02,채선아,수원체육관,0,2
한국도로공사,2020-12-04,박정아,수원체육관,0,3
한국도로공사,2020-12-04,켈시,수원체육관,0,3
한국도로공사,2020-12-04,전새얀,수원체육관,0,3
한국도로공사,2020-12-04,정대영,수원체육관,0,3
한국도로공사,2020-12-04,배유나,수원체육관,0,3
한국도로공사,2020-12-04,문정원,수원체육관,0,3
한국도로공사,2020-12-04,이고은,수원체육관,0,3
한국도로공사,2020-12-04,임명옥,수원체육관,0,3
현대건설,2020-12-04,양효진,수원체육관,0,2
현대건설,2020-12-04,루소,수원체육관,0,2
현대건설,2020-12-04,정지윤,수원체육관,0,2
현대건설,2020-12-04,고예림,수원체육관,0,2
현대건설,2020-12-04,황민경,수원체육관,0,2
현대건설,2020-12-04,이다현,수원체육관,0,2
현대건설,2020-12-04,이나연,수원체육관,0,2
현대건설,2020-12-04,김연견,수원체육관,0,2
현대건설,2020-12-04,한미르,수원체육관,0,2
흥국생명,2020-12-05,김연경,수원체육관,0,3
흥국생명,2020-12-05,이재영,수원체육관,0,3
흥국생명,2020-12-05,김세영,수원체육관,0,3
흥국생명,2020-12-05,김미연,수원체육관,0,3
흥국생명,2020-12-05,이다영,수원체육관,0,3
흥국생명,2020-12-05,김채연,수원체육관,0,3
흥국생명,2020-12-05,이주아,수원체육관,0,3
흥국생명,2020-12-05,도수빈,수원체육관,0,3
흥국생명,2020-12-05,박상미,수원체육관,0,3
흥국생명,2020-12-05,박현주,수원체육관,0,3
GS칼텍스,2020-12-05,러츠,수원체육관,0,2
GS칼텍스,2020-12-05,강소휘,수원체육관,0,2
GS칼텍스,2020-12-05,이소영,수원체육관,0,2
GS칼텍스,2020-12-05,한수지,수원체육관,0,2
GS칼텍스,2020-12-05,이원정,수원체육관,0,2
GS칼텍스,2020-12-05,유서연,수원체육관,0,2
GS칼텍스,2020-12-05,김유리,수원체육관,0,2
GS칼텍스,2020-12-05,안혜진,수원체육관,0,2
GS칼텍스,2020-12-05,김해빈,수원체육관,0,2
GS칼텍스,2020-12-05,한다혜,수원체육관,0,2
GS칼텍스,2020-12-05,한수진,수원체육관,0,2
KGC인삼공사,2020-12-06,디우프,수원체육관,0,3
KGC인삼공사,2020-12-06,이선우,수원체육관,0,3
KGC인삼공사,2020-12-06,한송이,수원체육관,0,3
KGC인삼공사,2020-12-06,박은진,수원체육관,0,3
KGC인삼공사,2020-12-06,최은지,수원체육관,0,3
KGC인삼공사,2020-12-06,고의정,수원체육관,0,3
KGC인삼공사,2020-12-06,채선아,수원체육관,0,3
KGC인삼공사,2020-12-06,염혜선,수원체육관,0,3
KGC인삼공사,2020-12-06,오지영,수원체육관,0,3
IBK기업은행,2020-12-06,라자레바,수원체육관,0,2
IBK기업은행,2020-12-06,표승주,수원체육관,0,2
IBK기업은행,2020-12-06,김희진,수원체육관,0,2
IBK기업은행,2020-12-06,김수지,수원체육관,0,2
IBK기업은행,2020-12-06,육서영,수원체육관,0,2
IBK기업은행,2020-12-06,조송화,수원체육관,0,2
IBK기업은행,2020-12-06,신연경,수원체육관,0,2
IBK기업은행,2020-12-06,한지현,수원체육관,0,2
한국도로공사,2020-12-08,박정아,수원체육관,0,3
한국도로공사,2020-12-08,켈시,수원체육관,0,3
한국도로공사,2020-12-08,정대영,수원체육관,0,3
한국도로공사,2020-12-08,배유나,수원체육관,0,3
한국도로공사,2020-12-08,전새얀,수원체육관,0,3
한국도로공사,2020-12-08,하혜진,수원체육관,0,3
한국도로공사,2020-12-08,이고은,수원체육관,0,3
한국도로공사,2020-12-08,문정원,수원체육관,0,3
한국도로공사,2020-12-08,우수민,수원체육관,0,3
한국도로공사,2020-12-08,임명옥,수원체육관,0,3
현대건설,2020-12-08,루소,수원체육관,0,2
현대건설,2020-12-08,고예림,수원체육관,0,2
현대건설,2020-12-08,양효진,수원체육관,0,2
현대건설,2020-12-08,정지윤,수원체육관,0,2
현대건설,2020-12-08,황민경,수원체육관,0,2
현대건설,2020-12-08,김다인,수원체육관,0,2
현대건설,2020-12-08,김연견,수원체육관,0,2
IBK기업은행,2020-12-11,라자레바,수원체육관,0,3
IBK기업은행,2020-12-11,육서영,수원체육관,0,3
IBK기업은행,2020-12-11,김희진,수원체육관,0,3
IBK기업은행,2020-12-11,표승주,수원체육관,0,3
IBK기업은행,2020-12-11,김수지,수원체육관,0,3
IBK기업은행,2020-12-11,심미옥,수원체육관,0,3
IBK기업은행,2020-12-11,조송화,수원체육관,0,3
IBK기업은행,2020-12-11,신연경,수원체육관,0,3
IBK기업은행,2020-12-11,한지현,수원체육관,0,3
GS칼텍스,2020-12-11,러츠,수원체육관,0,2
GS칼텍스,2020-12-11,강소휘,수원체육관,0,2
GS칼텍스,2020-12-11,이소영,수원체육관,0,2
GS칼텍스,2020-12-11,한수지,수원체육관,0,2
GS칼텍스,2020-12-11,권민지,수원체육관,0,2
GS칼텍스,2020-12-11,안혜진,수원체육관,0,2
GS칼텍스,2020-12-11,문명화,수원체육관,0,2
GS칼텍스,2020-12-11,김해빈,수원체육관,0,2
GS칼텍스,2020-12-11,유서연,수원체육관,0,2
GS칼텍스,2020-12-11,한다혜,수원체육관,0,2
GS칼텍스,2020-12-11,한수진,수원체육관,0,2
KGC인삼공사,2020-12-12,디우프,수원체육관,0,3
KGC인삼공사,2020-12-12,지민경,수원체육관,0,3
KGC인삼공사,2020-12-12,최은지,수원체육관,0,3
KGC인삼공사,2020-12-12,한송이,수원체육관,0,3
KGC인삼공사,2020-12-12,염혜선,수원체육관,0,3
KGC인삼공사,2020-12-12,박은진,수원체육관,0,3
KGC인삼공사,2020-12-12,고의정,수원체육관,0,3
KGC인삼공사,2020-12-12,오지영,수원체육관,0,3
KGC인삼공사,2020-12-12,채선아,수원체육관,0,3
현대건설,2020-12-12,루소,수원체육관,0,2
현대건설,2020-12-12,정지윤,수원체육관,0,2
현대건설,2020-12-12,고예림,수원체육관,0,2
현대건설,2020-12-12,양효진,수원체육관,0,2
현대건설,2020-12-12,이다현,수원체육관,0,2
현대건설,2020-12-12,김다인,수원체육관,0,2
현대건설,2020-12-12,김연견,수원체육관,0,2
현대건설,2020-12-12,이영주,수원체육관,0,2
현대건설,2020-12-12,황민경,수원체육관,0,2
흥국생명,2020-12-13,김연경,수원체육관,0,3
흥국생명,2020-12-13,김미연,수원체육관,0,3
흥국생명,2020-12-13,이주아,수원체육관,0,3
흥국생명,2020-12-13,박혜진,수원체육관,0,3
흥국생명,2020-12-13,김다솔,수원체육관,0,3
흥국생명,2020-12-13,도수빈,수원체육관,0,3
흥국생명,2020-12-13,박상미,수원체육관,0,3
한국도로공사,2020-12-13,켈시,수원체육관,0,2
한국도로공사,2020-12-13,박정아,수원체육관,0,2
한국도로공사,2020-12-13,배유나,수원체육관,0,2
한국도로공사,2020-12-13,전새얀,수원체육관,0,2
한국도로공사,2020-12-13,정대영,수원체육관,0,2
한국도로공사,2020-12-13,이고은,수원체육관,0,2
한국도로공사,2020-12-13,문정원,수원체육관,0,2
한국도로공사,2020-12-13,임명옥,수원체육관,0,2
GS칼텍스,2020-12-16,러츠,수원체육관,0,3
GS칼텍스,2020-12-16,강소휘,수원체육관,0,3
GS칼텍스,2020-12-16,이소영,수원체육관,0,3
GS칼텍스,2020-12-16,한수지,수원체육관,0,3
GS칼텍스,2020-12-16,권민지,수원체육관,0,3
GS칼텍스,2020-12-16,유서연,수원체육관,0,3
GS칼텍스,2020-12-16,이원정,수원체육관,0,3
GS칼텍스,2020-12-16,안혜진,수원체육관,0,3
GS칼텍스,2020-12-16,김해빈,수원체육관,0,3
GS칼텍스,2020-12-16,한다혜,수원체육관,0,3
GS칼텍스,2020-12-16,한수진,수원체육관,0,3
KGC인삼공사,2020-12-16,디우프,수원체육관,0,2
KGC인삼공사,2020-12-16,최은지,수원체육관,0,2
KGC인삼공사,2020-12-16,박은진,수원체육관,0,2
KGC인삼공사,2020-12-16,한송이,수원체육관,0,2
KGC인삼공사,2020-12-16,지민경,수원체육관,0,2
KGC인삼공사,2020-12-16,염혜선,수원체육관,0,2
KGC인삼공사,2020-12-16,고의정,수원체육관,0,2
KGC인삼공사,2020-12-16,오지영,수원체육관,0,2
KGC인삼공사,2020-12-16,채선아,수원체육관,0,2
흥국생명,2020-12-18,김연경,수원체육관,0,3
흥국생명,2020-12-18,이재영,수원체육관,0,3
흥국생명,2020-12-18,이주아,수원체육관,0,3
흥국생명,2020-12-18,김미연,수원체육관,0,3
흥국생명,2020-12-18,이다영,수원체육관,0,3
흥국생명,2020-12-18,김세영,수원체육관,0,3
흥국생명,2020-12-18,도수빈,수원체육관,0,3
흥국생명,2020-12-18,박상미,수원체육관,0,3
흥국생명,2020-12-18,박현주,수원체육관,0,3
IBK기업은행,2020-12-18,라자레바,수원체육관,0,2
IBK기업은행,2020-12-18,표승주,수원체육관,0,2
IBK기업은행,2020-12-18,육서영,수원체육관,0,2
IBK기업은행,2020-12-18,김희진,수원체육관,0,2
IBK기업은행,2020-12-18,김수지,수원체육관,0,2
IBK기업은행,2020-12-18,조송화,수원체육관,0,2
IBK기업은행,2020-12-18,신연경,수원체육관,0,2
현대건설,2020-12-19,루소,수원체육관,0,3
현대건설,2020-12-19,이다현,수원체육관,0,3
현대건설,2020-12-19,정지윤,수원체육관,0,3
현대건설,2020-12-19,고예림,수원체육관,0,3
현대건설,2020-12-19,양효진,수원체육관,0,3
현대건설,2020-12-19,김다인,수원체육관,0,3
현대건설,2020-12-19,김연견,수원체육관,0,3
현대건설,2020-12-19,이영주,수원체육관,0,3
현대건설,2020-12-19,한미르,수원체육관,0,3
현대건설,2020-12-19,황민경,수원체육관,0,3
GS칼텍스,2020-12-19,러츠,수원체육관,0,2
GS칼텍스,2020-12-19,강소휘,수원체육관,0,2
GS칼텍스,2020-12-19,이소영,수원체육관,0,2
GS칼텍스,2020-12-19,문명화,수원체육관,0,2
GS칼텍스,2020-12-19,한수지,수원체육관,0,2
GS칼텍스,2020-12-19,이원정,수원체육관,0,2
GS칼텍스,2020-12-19,유서연,수원체육관,0,2
GS칼텍스,2020-12-19,권민지,수원체육관,0,2
GS칼텍스,2020-12-19,김해빈,수원체육관,0,2
GS칼텍스,2020-12-19,한다혜,수원체육관,0,2
GS칼텍스,2020-12-19,한수진,수원체육관,0,2
한국도로공사,2020-12-20,켈시,수원체육관,0,3
한국도로공사,2020-12-20,박정아,수원체육관,0,3
한국도로공사,2020-12-20,정대영,수원체육관,0,3
한국도로공사,2020-12-20,배유나,수원체육관,0,3
한국도로공사,2020-12-20,전새얀,수원체육관,0,3
한국도로공사,2020-12-20,이고은,수원체육관,0,3
한국도로공사,2020-12-20,문정원,수원체육관,0,3
한국도로공사,2020-12-20,우수민,수원체육관,0,3
한국도로공사,2020-12-20,임명옥,수원체육관,0,3
KGC인삼공사,2020-12-20,디우프,수원체육관,0,2
KGC인삼공사,2020-12-20,고민지,수원체육관,0,2
KGC인삼공사,2020-12-20,최은지,수원체육관,0,2
KGC인삼공사,2020-12-20,박은진,수원체육관,0,2
KGC인삼공사,2020-12-20,한송이,수원체육관,0,2
KGC인삼공사,2020-12-20,염혜선,수원체육관,0,2
KGC인삼공사,2020-12-20,고의정,수원체육관,0,2
KGC인삼공사,2020-12-20,오지영,수원체육관,0,2
KGC인삼공사,2020-12-20,채선아,수원체육관,0,2
IBK기업은행,2020-12-23,라자레바,수원체육관,0,3
IBK기업은행,2020-12-23,김주향,수원체육관,0,3
IBK기업은행,2020-12-23,김희진,수원체육관,0,3
IBK기업은행,2020-12-23,김수지,수원체육관,0,3
IBK기업은행,2020-12-23,표승주,수원체육관,0,3
IBK기업은행,2020-12-23,조송화,수원체육관,0,3
IBK기업은행,2020-12-23,박민지,수원체육관,0,3
IBK기업은행,2020-12-23,신연경,수원체육관,0,3
한국도로공사,2020-12-23,박정아,수원체육관,0,2
한국도로공사,2020-12-23,켈시,수원체육관,0,2
한국도로공사,2020-12-23,전새얀,수원체육관,0,2
한국도로공사,2020-12-23,정대영,수원체육관,0,2
한국도로공사,2020-12-23,배유나,수원체육관,0,2
한국도로공사,2020-12-23,문정원,수원체육관,0,2
한국도로공사,2020-12-23,이고은,수원체육관,0,2
한국도로공사,2020-12-23,우수민,수원체육관,0,2
한국도로공사,2020-12-23,임명옥,수원체육관,0,2
KGC인삼공사,2020-12-25,디우프,수원체육관,0,3
KGC인삼공사,2020-12-25,최은지,수원체육관,0,3
KGC인삼공사,2020-12-25,고민지,수원체육관,0,3
KGC인삼공사,2020-12-25,박은진,수원체육관,0,3
KGC인삼공사,2020-12-25,한송이,수원체육관,0,3
KGC인삼공사,2020-12-25,염혜선,수원체육관,0,3
KGC인삼공사,2020-12-25,고의정,수원체육관,0,3
KGC인삼공사,2020-12-25,오지영,수원체육관,0,3
KGC인삼공사,2020-12-25,채선아,수원체육관,0,3
흥국생명,2020-12-25,김연경,수원체육관,0,2
흥국생명,2020-12-25,이재영,수원체육관,0,2
흥국생명,2020-12-25,김미연,수원체육관,0,2
흥국생명,2020-12-25,이주아,수원체육관,0,2
흥국생명,2020-12-25,이다영,수원체육관,0,2
흥국생명,2020-12-25,김나희,수원체육관,0,2
흥국생명,2020-12-25,김세영,수원체육관,0,2
흥국생명,2020-12-25,도수빈,수원체육관,0,2
흥국생명,2020-12-25,박상미,수원체육관,0,2
흥국생명,2020-12-25,박현주,수원체육관,0,2
IBK기업은행,2020-12-26,라자레바,수원체육관,0,3
IBK기업은행,2020-12-26,김희진,수원체육관,0,3
IBK기업은행,2020-12-26,표승주,수원체육관,0,3
IBK기업은행,2020-12-26,김주향,수원체육관,0,3
IBK기업은행,2020-12-26,김수지,수원체육관,0,3
IBK기업은행,2020-12-26,조송화,수원체육관,0,3
IBK기업은행,2020-12-26,신연경,수원체육관,0,3
IBK기업은행,2020-12-26,심미옥,수원체육관,0,3
현대건설,2020-12-26,루소,수원체육관,0,2
현대건설,2020-12-26,정지윤,수원체육관,0,2
현대건설,2020-12-26,양효진,수원체육관,0,2
현대건설,2020-12-26,이다현,수원체육관,0,2
현대건설,2020-12-26,고예림,수원체육관,0,2
현대건설,2020-12-26,황민경,수원체육관,0,2
현대건설,2020-12-26,이나연,수원체육관,0,2
현대건설,2020-12-26,한미르,수원체육관,0,2
현대건설,2020-12-26,김연견,수원체육관,0,2
현대건설,2020-12-26,이영주,수원체육관,0,2
한국도로공사,2020-12-27,켈시,수원체육관,0,3
한국도로공사,2020-12-27,박정아,수원체육관,0,3
한국도로공사,2020-12-27,배유나,수원체육관,0,3
한국도로공사,2020-12-27,정대영,수원체육관,0,3
한국도로공사,2020-12-27,전새얀,수원체육관,0,3
한국도로공사,2020-12-27,이고은,수원체육관,0,3
한국도로공사,2020-12-27,문정원,수원체육관,0,3
한국도로공사,2020-12-27,우수민,수원체육관,0,3
한국도로공사,2020-12-27,임명옥,수원체육관,0,3
GS칼텍스,2020-12-27,러츠,수원체육관,0,2
GS칼텍스,2020-12-27,이소영,수원체육관,0,2
GS칼텍스,2020-12-27,강소휘,수원체육관,0,2
GS칼텍스,2020-12-27,유서연,수원체육관,0,2
GS칼텍스,2020-12-27,김유리,수원체육관,0,2
GS칼텍스,2020-12-27,권민지,수원체육관,0,2
GS칼텍스,2020-12-27,문명화,수원체육관,0,2
GS칼텍스,2020-12-27,안혜진,수원체육관,0,2
GS칼텍스,2020-12-27,이원정,수원체육관,0,2
GS칼텍스,2020-12-27,김해빈,수원체육관,0,2
GS칼텍스,2020-12-27,한다혜,수원체육관,0,2
GS칼텍스,2020-12-27,한수진,수원체육관,0,2
현대건설,2020-12-29,루소,수원체육관,0,3
현대건설,2020-12-29,양효진,수원체육관,0,3
현대건설,2020-12-29,정지윤,수원체육관,0,3
현대건설,2020-12-29,고예림,수원체육관,0,3
현대건설,2020-12-29,이다현,수원체육관,0,3
현대건설,2020-12-29,황민경,수원체육관,0,3
현대건설,2020-12-29,김다인,수원체육관,0,3
현대건설,2020-12-29,이나연,수원체육관,0,3
현대건설,2020-12-29,김연견,수원체육관,0,3
현대건설,2020-12-29,김주하,수원체육관,0,3
현대건설,2020-12-29,한미르,수원체육관,0,3
흥국생명,2020-12-29,김연경,수원체육관,0,2
흥국생명,2020-12-29,이재영,수원체육관,0,2
흥국생명,2020-12-29,김미연,수원체육관,0,2
흥국생명,2020-12-29,김세영,수원체육관,0,2
흥국생명,2020-12-29,김채연,수원체육관,0,2
흥국생명,2020-12-29,김다솔,수원체육관,0,2
흥국생명,2020-12-29,도수빈,수원체육관,0,2
흥국생명,2020-12-29,박상미,수원체육관,0,2
흥국생명,2020-12-29,박현주,수원체육관,0,2
흥국생명,2020-12-29,박혜진,수원체육관,0,2
IBK기업은행,2020-12-30,김주향,수원체육관,0,3
IBK기업은행,2020-12-30,표승주,수원체육관,0,3
IBK기업은행,2020-12-30,육서영,수원체육관,0,3
IBK기업은행,2020-12-30,김희진,수원체육관,0,3
IBK기업은행,2020-12-30,김수지,수원체육관,0,3
IBK기업은행,2020-12-30,라자레바,수원체육관,0,3
IBK기업은행,2020-12-30,김하경,수원체육관,0,3
IBK기업은행,2020-12-30,박민지,수원체육관,0,3
IBK기업은행,2020-12-30,신연경,수원체육관,0,3
GS칼텍스,2020-12-30,러츠,수원체육관,0,2
GS칼텍스,2020-12-30,강소휘,수원체육관,0,2
GS칼텍스,2020-12-30,이소영,수원체육관,0,2
GS칼텍스,2020-12-30,김유리,수원체육관,0,2
GS칼텍스,2020-12-30,권민지,수원체육관,0,2
GS칼텍스,2020-12-30,유서연,수원체육관,0,2
GS칼텍스,2020-12-30,안혜진,수원체육관,0,2
GS칼텍스,2020-12-30,한다혜,수원체육관,0,2
GS칼텍스,2020-12-30,한수진,수원체육관,0,2
현대건설,2021-01-01,루소,수원체육관,0,3
현대건설,2021-01-01,정지윤,수원체육관,0,3
현대건설,2021-01-01,고예림,수원체육관,0,3
현대건설,2021-01-01,양효진,수원체육관,0,3
현대건설,2021-01-01,이다현,수원체육관,0,3
현대건설,2021-01-01,김주하,수원체육관,0,3
현대건설,2021-01-01,김다인,수원체육관,0,3
현대건설,2021-01-01,김연견,수원체육관,0,3
현대건설,2021-01-01,황민경,수원체육관,0,3
KGC인삼공사,2021-01-01,디우프,수원체육관,0,2
KGC인삼공사,2021-01-01,최은지,수원체육관,0,2
KGC인삼공사,2021-01-01,고의정,수원체육관,0,2
KGC인삼공사,2021-01-01,한송이,수원체육관,0,2
KGC인삼공사,2021-01-01,박은진,수원체육관,0,2
KGC인삼공사,2021-01-01,염혜선,수원체육관,0,2
KGC인삼공사,2021-01-01,오지영,수원체육관,0,2
한국도로공사,2021-01-05,켈시,수원체육관,0,3
한국도로공사,2021-01-05,박정아,수원체육관,0,3
한국도로공사,2021-01-05,배유나,수원체육관,0,3
한국도로공사,2021-01-05,정대영,수원체육관,0,3
한국도로공사,2021-01-05,문정원,수원체육관,0,3
한국도로공사,2021-01-05,전새얀,수원체육관,0,3
한국도로공사,2021-01-05,이고은,수원체육관,0,3
한국도로공사,2021-01-05,우수민,수원체육관,0,3
한국도로공사,2021-01-05,임명옥,수원체육관,0,3
KGC인삼공사,2021-01-05,디우프,수원체육관,0,2
KGC인삼공사,2021-01-05,최은지,수원체육관,0,2
KGC인삼공사,2021-01-05,한송이,수원체육관,0,2
KGC인삼공사,2021-01-05,고의정,수원체육관,0,2
KGC인삼공사,2021-01-05,박은진,수원체육관,0,2
KGC인삼공사,2021-01-05,이선우,수원체육관,0,2
KGC인삼공사,2021-01-05,염혜선,수원체육관,0,2
KGC인삼공사,2021-01-05,오지영,수원체육관,0,2
KGC인삼공사,2021-01-05,채선아,수원체육관,0,2
흥국생명,2021-01-08,이재영,수원체육관,0,3
흥국생명,2021-01-08,김연경,수원체육관,0,3
흥국생명,2021-01-08,이주아,수원체육관,0,3
흥국생명,2021-01-08,김미연,수원체육관,0,3
흥국생명,2021-01-08,이다영,수원체육관,0,3
흥국생명,2021-01-08,김채연,수원체육관,0,3
흥국생명,2021-01-08,김세영,수원체육관,0,3
흥국생명,2021-01-08,도수빈,수원체육관,0,3
흥국생명,2021-01-08,박상미,수원체육관,0,3
현대건설,2021-01-08,루소,수원체육관,0,2
현대건설,2021-01-08,고예림,수원체육관,0,2
현대건설,2021-01-08,정지윤,수원체육관,0,2
현대건설,2021-01-08,양효진,수원체육관,0,2
현대건설,2021-01-08,이다현,수원체육관,0,2
현대건설,2021-01-08,김다인,수원체육관,0,2
현대건설,2021-01-08,김연견,수원체육관,0,2
현대건설,2021-01-08,김주하,수원체육관,0,2
현대건설,2021-01-08,한미르,수원체육관,0,2
IBK기업은행,2021-01-09,라자레바,수원체육관,0,3
IBK기업은행,2021-01-09,김주향,수원체육관,0,3
IBK기업은행,2021-01-09,김수지,수원체육관,0,3
IBK기업은행,2021-01-09,표승주,수원체육관,0,3
IBK기업은행,2021-01-09,김희진,수원체육관,0,3
IBK기업은행,2021-01-09,조송화,수원체육관,0,3
IBK기업은행,2021-01-09,신연경,수원체육관,0,3
KGC인삼공사,2021-01-09,디우프,수원체육관,0,2
KGC인삼공사,2021-01-09,최은지,수원체육관,0,2
KGC인삼공사,2021-01-09,박은진,수원체육관,0,2
KGC인삼공사,2021-01-09,한송이,수원체육관,0,2
KGC인삼공사,2021-01-09,이예솔,수원체육관,0,2
KGC인삼공사,2021-01-09,고의정,수원체육관,0,2
KGC인삼공사,2021-01-09,하효림,수원체육관,0,2
KGC인삼공사,2021-01-09,염혜선,수원체육관,0,2
KGC인삼공사,2021-01-09,오지영,수원체육관,0,2
GS칼텍스,2021-01-10,러츠,수원체육관,0,3
GS칼텍스,2021-01-10,이소영,수원체육관,0,3
GS칼텍스,2021-01-10,강소휘,수원체육관,0,3
GS칼텍스,2021-01-10,권민지,수원체육관,0,3
GS칼텍스,2021-01-10,김유리,수원체육관,0,3
GS칼텍스,2021-01-10,안혜진,수원체육관,0,3
GS칼텍스,2021-01-10,유서연,수원체육관,0,3
GS칼텍스,2021-01-10,이원정,수원체육관,0,3
GS칼텍스,2021-01-10,한다혜,수원체육관,0,3
GS칼텍스,2021-01-10,한수진,수원체육관,0,3
한국도로공사,2021-01-10,켈시,수원체육관,0,2
한국도로공사,2021-01-10,박정아,수원체육관,0,2
한국도로공사,2021-01-10,배유나,수원체육관,0,2
한국도로공사,2021-01-10,정대영,수원체육관,0,2
한국도로공사,2021-01-10,문정원,수원체육관,0,2
한국도로공사,2021-01-10,이고은,수원체육관,0,2
한국도로공사,2021-01-10,우수민,수원체육관,0,2
한국도로공사,2021-01-10,임명옥,수원체육관,0,2
현대건설,2021-01-12,루소,수원체육관,0,3
현대건설,2021-01-12,고예림,수원체육관,0,3
현대건설,2021-01-12,이다현,수원체육관,0,3
현대건설,2021-01-12,정지윤,수원체육관,0,3
현대건설,2021-01-12,양효진,수원체육관,0,3
현대건설,2021-01-12,이나연,수원체육관,0,3
현대건설,2021-01-12,황민경,수원체육관,0,3
현대건설,2021-01-12,김다인,수원체육관,0,3
현대건설,2021-01-12,김연견,수원체육관,0,3
현대건설,2021-01-12,김주하,수원체육관,0,3
IBK기업은행,2021-01-12,라자레바,수원체육관,0,2
IBK기업은행,2021-01-12,김희진,수원체육관,0,2
IBK기업은행,2021-01-12,김주향,수원체육관,0,2
IBK기업은행,2021-01-12,육서영,수원체육관,0,2
IBK기업은행,2021-01-12,김수지,수원체육관,0,2
IBK기업은행,2021-01-12,조송화,수원체육관,0,2
IBK기업은행,2021-01-12,신연경,수원체육관,0,2
한국도로공사,2021-01-13,켈시,수원체육관,0,3
한국도로공사,2021-01-13,박정아,수원체육관,0,3
한국도로공사,2021-01-13,배유나,수원체육관,0,3
한국도로공사,2021-01-13,전새얀,수원체육관,0,3
한국도로공사,2021-01-13,정대영,수원체육관,0,3
한국도로공사,2021-01-13,이고은,수원체육관,0,3
한국도로공사,2021-01-13,문정원,수원체육관,0,3
한국도로공사,2021-01-13,우수민,수원체육관,0,3
한국도로공사,2021-01-13,임명옥,수원체육관,0,3
흥국생명,2021-01-13,이재영,수원체육관,0,2
흥국생명,2021-01-13,김연경,수원체육관,0,2
흥국생명,2021-01-13,김미연,수원체육관,0,2
흥국생명,2021-01-13,김채연,수원체육관,0,2
흥국생명,2021-01-13,이다영,수원체육관,0,2
흥국생명,2021-01-13,김세영,수원체육관,0,2
흥국생명,2021-01-13,이주아,수원체육관,0,2
흥국생명,2021-01-13,도수빈,수원체육관,0,2
흥국생명,2021-01-13,박상미,수원체육관,0,2
흥국생명,2021-01-13,박현주,수원체육관,0,2
KGC인삼공사,2021-01-15,디우프,수원체육관,0,3
KGC인삼공사,2021-01-15,최은지,수원체육관,0,3
KGC인삼공사,2021-01-15,지민경,수원체육관,0,3
KGC인삼공사,2021-01-15,한송이,수원체육관,0,3
KGC인삼공사,2021-01-15,박은진,수원체육관,0,3
KGC인삼공사,2021-01-15,고의정,수원체육관,0,3
KGC인삼공사,2021-01-15,염혜선,수원체육관,0,3
KGC인삼공사,2021-01-15,오지영,수원체육관,0,3
KGC인삼공사,2021-01-15,채선아,수원체육관,0,3
GS칼텍스,2021-01-15,러츠,수원체육관,0,2
GS칼텍스,2021-01-15,이소영,수원체육관,0,2
GS칼텍스,2021-01-15,강소휘,수원체육관,0,2
GS칼텍스,2021-01-15,권민지,수원체육관,0,2
GS칼텍스,2021-01-15,김유리,수원체육관,0,2
GS칼텍스,2021-01-15,안혜진,수원체육관,0,2
GS칼텍스,2021-01-15,유서연,수원체육관,0,2
GS칼텍스,2021-01-15,한다혜,수원체육관,0,2
GS칼텍스,2021-01-15,한수진,수원체육관,0,2
현대건설,2021-01-16,루소,수원체육관,0,3
현대건설,2021-01-16,양효진,수원체육관,0,3
현대건설,2021-01-16,고예림,수원체육관,0,3
현대건설,2021-01-16,황민경,수원체육관,0,3
현대건설,2021-01-16,정지윤,수원체육관,0,3
현대건설,2021-01-16,이나연,수원체육관,0,3
현대건설,2021-01-16,김다인,수원체육관,0,3
현대건설,2021-01-16,김연견,수원체육관,0,3
현대건설,2021-01-16,한미르,수원체육관,0,3
한국도로공사,2021-01-16,켈시,수원체육관,0,2
한국도로공사,2021-01-16,박정아,수원체육관,0,2
한국도로공사,2021-01-16,배유나,수원체육관,0,2
한국도로공사,2021-01-16,정대영,수원체육관,0,2
한국도로공사,2021-01-16,전새얀,수원체육관,0,2
한국도로공사,2021-01-16,문정원,수원체육관,0,2
한국도로공사,2021-01-16,이고은,수원체육관,0,2
한국도로공사,2021-01-16,우수민,수원체육관,0,2
한국도로공사,2021-01-16,임명옥,수원체육관,0,2
IBK기업은행,2021-01-17,라자레바,수원체육관,0,3
IBK기업은행,2021-01-17,김주향,수원체육관,0,3
IBK기업은행,2021-01-17,육서영,수원체육관,0,3
IBK기업은행,2021-01-17,김희진,수원체육관,0,3
IBK기업은행,2021-01-17,김수지,수원체육관,0,3
IBK기업은행,2021-01-17,조송화,수원체육관,0,3
IBK기업은행,2021-01-17,신연경,수원체육관,0,3
흥국생명,2021-01-17,이재영,수원체육관,0,2
흥국생명,2021-01-17,김연경,수원체육관,0,2
흥국생명,2021-01-17,김미연,수원체육관,0,2
