팀명,경기장,관중수,경기날짜,1팀score,2팀score,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,김수지,7,14,1,0,1,7.14,8.59,5,1,0,0,20.0,6.1,0,0,0,0,0.0,0.0,3,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,6,0,0,1,0.0,66.67,0,0,0,0,0.0,0.0,8,1,0,0.25,11.11,4,4,0,0,1.0,3.74,6,1,1,0.25,3.75,2,1,0,50.0,2.35,22,5,9,5,0,1.25,35.48,0,0,2,C,0.1590909090909091,1
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,김현지,4,10,3,0,1,30.0,6.13,4,0,0,0,0.0,4.88,0,0,0,0,0.0,0.0,3,2,0,1,66.67,50.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,33.33,0,0,0,0,0.0,0.0,8,0,1,0.0,11.11,4,4,0,0,1.0,3.74,2,0,0,0.0,1.25,1,0,0,0.0,1.18,15,1,3,3,1,0.25,24.19,2,0,3,C,0.09090909090909091,1
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,김희진,3,25,3,2,2,12.0,15.34,12,3,1,2,25.0,14.63,2,0,1,0,0.0,33.33,0,0,0,0,0.0,0.0,2,0,0,0,0.0,9.52,0,0,0,0,0.0,0.0,9,0,0,0,0.0,23.08,8,0,1,0.0,11.11,16,14,2,0,3.5,14.95,2,0,0,0.0,1.25,0,0,0,0.0,0.0,2,0,1,0,0,0.0,3.23,0,0,3,R,0.06818181818181818,1
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,김하경,1,1,0,0,0,0.0,0.61,1,0,0,0,0.0,1.22,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,0.0,6.94,6,5,1,0,1.67,5.61,45,12,2,4.0,28.13,0,0,0,0.0,0.0,3,1,2,0,0,0.33,4.84,2,0,2,S,0.022727272727272728,0
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,이나연,0,2,0,0,0,0.0,1.23,2,0,0,0,0.0,2.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,11.11,4,3,1,0,1.0,3.74,81,16,1,5.33,50.63,0,0,0,0.0,0.0,3,0,2,1,0,0.0,4.84,1,0,2,S,0.0,1
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,김해빈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,0,0.0,8.33,1,0,1,0,0.0,0.93,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
IBK기업은행,화성종합실내체육관,1001,2019-11-07,1,3,0,박상미,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,32,28,4,0,7.0,29.91,7,1,0,0.25,4.38,32,10,2,25.0,37.65,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,이재영,26,59,24,2,5,40.68,37.58,32,9,2,5,28.13,37.65,1,1,0,0,100.0,10.0,0,0,0,0,0.0,0.0,9,4,0,0,44.44,52.94,0,0,0,0,0.0,0.0,17,10,0,0,58.82,73.91,16,1,4,0.25,16.49,25,21,3,1,5.25,19.23,4,1,0,0.25,2.56,27,16,0,59.26,42.19,7,1,4,1,0,0.25,12.28,1,0,10,L,0.37681159420289856,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,루시아,13,39,12,4,2,30.77,24.84,29,9,1,1,31.03,34.12,1,0,1,0,0.0,10.0,0,0,0,0,0.0,0.0,8,3,2,0,37.5,47.06,0,0,0,0,0.0,0.0,1,0,0,1,0.0,4.35,12,0,1,0.0,12.37,10,8,2,0,2.0,7.69,3,0,0,0.0,1.92,0,0,0,0.0,0.0,6,1,4,1,0,0.25,10.53,2,0,3,R,0.18840579710144928,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,김세영,11,20,6,1,2,30.0,12.74,5,1,0,0,20.0,5.88,2,1,0,0,50.0,20.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,4,1,2,30.77,81.25,0,0,0,0,0.0,0.0,7,0,0,0.0,7.22,7,6,1,0,1.5,5.38,6,0,0,0.0,3.85,0,0,0,0.0,0.0,14,5,4,1,0,1.25,24.56,2,0,2,C,0.15942028985507245,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,김미연,9,28,6,1,1,21.43,17.83,17,2,1,0,11.76,20.0,6,4,0,0,66.67,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,1,0.0,21.74,26,3,5,0.75,26.8,26,22,4,0,5.5,20.0,10,2,0,0.5,6.41,22,7,0,31.82,34.38,10,0,7,3,0,0.0,17.54,1,0,6,R,0.13043478260869565,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,이주아,9,10,5,0,1,50.0,6.37,1,0,0,0,0.0,1.18,0,0,0,0,0.0,0.0,6,3,0,0,50.0,100.0,0,0,0,0,0.0,0.0,3,2,0,1,66.67,18.75,0,0,0,0,0.0,0.0,15,2,0,0.5,15.46,5,5,0,0,1.25,3.85,5,0,0,0.0,3.21,1,0,1,0.0,1.56,12,2,5,3,0,0.5,21.05,1,0,1,C,0.13043478260869565,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,조송화,1,1,0,0,0,0.0,0.64,1,0,0,0,0.0,1.18,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,0,1,0.0,12.37,24,20,3,1,5.0,18.46,106,41,1,10.25,67.95,1,0,0,0.0,1.56,8,1,3,2,0,0.25,14.04,2,0,3,S,0.014492753623188406,1
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,김해란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,28,27,1,0,6.75,21.54,13,3,0,0.75,8.33,11,7,0,63.64,17.19,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,화성종합실내체육관,1001,2019-11-07,1,3,1,박현주,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,7.22,2,1,1,0,0.25,1.54,1,0,0,0.0,0.64,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,하혜진,18,42,16,4,2,38.1,32.81,16,3,1,0,18.75,23.19,2,2,0,0,100.0,25.0,0,0,0,0,0.0,0.0,16,9,0,2,56.25,84.21,1,1,0,0,100.0,16.67,7,1,3,0,14.29,26.92,12,1,1,0.33,17.39,8,5,3,0,1.67,9.3,3,0,0,0.0,2.27,0,0,0,0.0,0.0,6,1,3,0,0,0.33,11.54,1,0,3,L,0.4,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,유서연,9,29,6,4,2,20.69,22.66,20,1,2,2,5.0,28.99,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,5,2,0,55.56,34.62,15,1,2,0.33,21.74,16,15,1,0,5.0,18.6,3,1,0,0.33,2.27,20,7,0,35.0,29.85,9,2,2,3,0,0.67,17.31,0,0,4,L,0.2,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,전새얀,8,26,8,2,0,30.77,20.31,20,5,2,0,25.0,28.99,1,1,0,0,100.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,0,0,40.0,19.23,12,0,3,0.0,17.39,9,7,1,1,2.33,10.47,5,0,0,0.0,3.79,29,13,2,37.93,43.28,6,0,2,2,0,0.0,11.54,0,0,4,L,0.17777777777777778,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,박정아,6,24,5,1,2,20.83,18.75,10,2,1,0,20.0,14.49,5,2,0,0,40.0,62.5,0,0,0,0,0.0,0.0,3,0,0,2,0.0,15.79,1,0,0,0,0.0,16.67,5,1,0,0,20.0,19.23,10,0,1,0.0,14.49,7,4,3,0,1.33,8.14,1,0,0,0.0,0.76,1,0,0,0.0,1.49,12,1,6,2,1,0.33,23.08,1,0,4,L,0.13333333333333333,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,정대영,2,7,1,0,0,14.29,5.47,3,1,0,0,33.33,4.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0,0.0,66.67,0,0,0,0,0.0,0.0,8,0,1,0.0,11.59,4,4,0,0,1.33,4.65,3,2,0,0.67,2.27,0,0,0,0.0,0.0,12,1,6,4,0,0.33,23.08,3,0,1,C,0.044444444444444446,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,이원정,2,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,1,1,0.33,10.14,3,2,1,0,0.67,3.49,78,25,0,8.33,59.09,0,0,0,0.0,0.0,7,1,1,4,0,0.33,13.46,1,0,1,S,0.044444444444444446,1
한국도로공사,김천실내체육관,2409,2019-11-09,0,3,0,임명옥,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,36,34,2,0,11.33,41.86,8,1,0,0.33,6.06,16,4,1,18.75,23.88,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,마야,20,35,17,0,4,48.57,28.93,16,10,0,2,62.5,22.54,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,6,0,2,37.5,100.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,15.79,10,0,1,0.0,13.16,14,12,2,0,4.0,17.5,1,0,0,0.0,0.8,0,0,0,0.0,0.0,12,3,5,1,0,1.0,16.22,2,0,5,R,0.4,1
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,양효진,12,28,9,1,2,32.14,23.14,21,5,1,2,23.81,29.58,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,58.33,0,0,0,0,0.0,0.0,10,0,1,0.0,13.16,5,5,0,0,1.67,6.25,1,1,0,0.33,0.8,2,0,0,0.0,3.39,21,3,7,4,3,1.0,28.38,2,0,6,C,0.24,1
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,황민경,8,23,7,1,1,30.43,19.01,17,3,1,1,17.65,23.94,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,26.32,17,1,1,0.33,22.37,14,12,2,0,4.0,17.5,4,0,0,0.0,3.2,9,2,1,11.11,15.25,12,0,6,5,0,0.0,16.22,1,0,2,L,0.16,1
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,고예림,8,20,6,4,3,30.0,16.53,9,1,4,1,11.11,12.68,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,5,0,2,45.45,57.89,12,1,1,0.33,15.79,11,10,1,0,3.33,13.75,4,1,0,0.33,3.2,25,10,1,36.0,42.37,8,1,2,3,0,0.33,10.81,1,0,4,L,0.16,1
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,이다영,2,3,1,0,0,33.33,2.48,3,1,0,0,33.33,4.23,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,0,4,0.0,18.42,11,10,1,0,3.33,13.75,97,38,1,12.67,77.6,0,0,0,0.0,0.0,10,1,1,4,0,0.33,13.51,1,0,5,S,0.04,1
현대건설,김천실내체육관,2409,2019-11-09,0,3,1,김연견,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,19,0,0,6.33,23.75,10,1,0,0.33,8.0,20,5,0,25.0,33.9,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,이재영,27,34,21,0,1,61.76,36.96,17,10,0,1,58.82,40.48,3,3,0,0,100.0,27.27,0,0,0,0,0.0,0.0,4,2,0,0,50.0,44.44,0,0,0,0,0.0,0.0,10,6,0,0,60.0,52.63,8,1,3,0.33,10.96,8,7,1,0,2.33,14.04,2,0,0,0.0,2.27,11,7,0,63.64,22.92,6,5,1,0,0,1.67,15.38,0,0,4,L,0.47368421052631576,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,김미연,10,17,8,1,2,47.06,18.48,8,2,0,2,25.0,19.05,3,3,0,0,100.0,27.27,0,0,0,0,0.0,0.0,1,0,0,0,0.0,11.11,0,0,0,0,0.0,0.0,5,3,1,0,60.0,26.32,16,2,1,0.67,21.92,4,4,0,0,1.33,7.02,2,0,0,0.0,2.27,15,7,0,46.67,31.25,5,0,3,2,0,0.0,12.82,0,0,3,R,0.17543859649122806,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,루시아,7,19,7,2,1,36.84,20.65,10,4,0,0,40.0,23.81,1,0,0,0,0.0,9.09,0,0,0,0,0.0,0.0,4,1,1,1,25.0,44.44,0,0,0,0,0.0,0.0,4,2,1,0,50.0,21.05,15,0,1,0.0,20.55,14,14,0,0,4.67,24.56,1,0,0,0.0,1.14,0,0,0,0.0,0.0,5,0,2,2,0,0.0,12.82,0,0,2,R,0.12280701754385964,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,김세영,7,10,6,0,1,60.0,10.87,4,2,0,1,50.0,9.52,4,2,0,0,50.0,36.36,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,28.57,0,0,0,0,0.0,0.0,8,0,0,0.0,10.96,1,1,0,0,0.33,1.75,4,1,0,0.33,4.55,0,0,0,0.0,0.0,9,1,1,6,0,0.33,23.08,1,0,1,C,0.12280701754385964,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,이주아,3,9,3,0,1,33.33,9.78,1,0,0,0,0.0,2.38,0,0,0,0,0.0,0.0,4,2,0,1,50.0,100.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,57.14,0,0,0,0,0.0,0.0,9,0,0,0.0,12.33,3,3,0,0,1.0,5.26,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,0,4,2,0,0.0,17.95,2,0,1,C,0.05263157894736842,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,조송화,3,2,1,1,0,50.0,2.17,2,1,1,0,50.0,4.76,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,0,0.0,8.22,7,6,1,0,2.0,12.28,66,35,0,11.67,75.0,1,0,0,0.0,2.08,5,2,1,2,0,0.67,12.82,1,0,0,S,0.05263157894736842,1
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,김해란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,13,6,0,4.33,33.33,6,3,0,1.0,6.82,19,5,1,21.05,39.58,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,박현주,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,2,0.0,12.33,1,1,0,0,0.33,1.75,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,L,0.0,0
흥국생명,인천계양체육관,2564,2019-11-10,3,0,1,신연경,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,0,0.0,4.17,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
IBK기업은행,인천계양체육관,2564,2019-11-10,3,0,0,김주향,12,22,12,1,2,54.55,24.18,12,5,0,2,41.67,26.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1,0,70.0,32.26,6,0,0,0.0,11.54,7,5,2,0,1.67,11.67,2,0,0,0.0,2.06,19,3,2,5.26,29.23,2,0,1,1,0,0.0,6.25,0,0,2,L,0.35294117647058826,0
IBK기업은행,인천계양체육관,2564,2019-11-10,3,0,0,어나이,11,25,9,0,1,36.0,27.47,9,4,0,0,44.44,20.0,2,1,0,0,50.0,66.67,0,0,0,0,0.0,0.0,7,2,0,1,28.57,100.0,0,0,0,0,0.0,0.0,7,2,0,0,28.57,22.58,13,0,0,0.0,25.0,10,8,2,0,2.67,16.67,6,1,0,0.33,6.19,12,4,0,33.33,18.46,4,2,1,1,0,0.67,12.5,0,0,1,L,0.3235294117647059,1
IBK기업은행,인천계양체육관,2564,2019-11-10,3,0,0,김수지,7,9,5,0,1,55.56,9.89,5,2,0,1,40.0,11.11,0,0,0,0,0.0,0.0,2,2,0,0,100.0,66.67,0,0,0,0,0.0,0.0,2,1,0,0,50.0,100.0,0,0,0,0,0.0,0.0,5,0,1,0.0,9.62,3,1,2,0,0.33,5.0,1,0,0,0.0,1.03,0,0,0,0.0,0.0,10,2,4,4,0,0.67,31.25,0,0,2,C,0.20588235294117646,1
IBK기업은행,인천계양체육관,2564,2019-11-10,3,0,0,문지윤,4,18,4,5,3,22.22,19.78,9,2,2,2,22.22,20.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,2,3,1,22.22,29.03,3,0,1,0.0,5.77,6,5,1,0,1.67,10.0,1,0,0,0.0,1.03,1,0,0,0.0,1.54,9,0,5,3,1,0.0,28.13,2,0,5,R,0.11764705882352941,1
IBK기업은행,인천계양체육관,2564,2019-11-10,3,0,0,박상미,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,11,3,0,3.67,23.33,7,2,0,0.67,7.22,18,3,0,16.67,27.69,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,디우프,34,67,30,3,5,44.78,40.36,41,18,2,3,43.9,45.05,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,22,10,1,2,45.45,91.67,0,0,0,0,0.0,0.0,4,2,0,0,50.0,10.26,16,0,2,0.0,14.55,21,17,4,0,3.4,15.56,3,0,0,0.0,1.74,0,0,0,0.0,0.0,14,4,5,2,0,0.8,15.56,1,0,7,R,0.39080459770114945,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,최은지,20,37,18,0,0,48.65,22.29,16,8,0,0,50.0,17.58,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,2,1,0,0,50.0,8.33,0,0,0,0,0.0,0.0,18,9,0,0,50.0,46.15,23,1,2,0.2,20.91,24,19,4,1,3.8,17.78,4,0,0,0.0,2.33,22,11,2,40.91,27.85,9,1,4,1,0,0.2,10.0,2,0,3,L,0.22988505747126436,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,한송이,11,10,6,0,0,60.0,6.02,7,4,0,0,57.14,7.69,2,1,0,0,50.0,66.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,14.29,0,0,0,0,0.0,0.0,16,1,0,0.2,14.55,7,6,1,0,1.2,5.19,5,1,0,0.2,2.91,0,0,0,0.0,0.0,22,4,10,7,0,0.8,24.44,4,0,0,C,0.12643678160919541,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,지민경,10,33,9,1,0,27.27,19.88,16,2,1,0,12.5,17.58,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,17,7,0,0,41.18,43.59,22,1,1,0.2,20.0,25,18,6,1,3.6,18.52,8,1,0,0.2,4.65,41,20,1,46.34,51.9,9,0,2,4,1,0.0,10.0,0,0,3,L,0.11494252873563218,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,박은진,7,13,4,2,1,30.77,7.83,5,2,1,0,40.0,5.49,0,0,0,0,0.0,0.0,2,1,0,0,50.0,100.0,0,0,0,0,0.0,0.0,6,1,1,1,16.67,85.71,0,0,0,0,0.0,0.0,16,2,2,0.4,14.55,5,3,2,0,0.6,3.7,2,1,0,0.2,1.16,0,0,0,0.0,0.0,24,1,10,4,0,0.2,26.67,0,0,3,C,0.08045977011494253,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,염혜선,5,5,3,0,0,60.0,3.01,5,3,0,0,60.0,5.49,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,17,1,0,0.2,15.45,16,13,3,0,2.6,11.85,129,52,0,10.4,75.0,0,0,0,0.0,0.0,9,1,7,0,0,0.2,10.0,3,0,0,S,0.05747126436781609,1
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,노란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,5,3,2,0,1.0,3.7,1,1,0,0.33,0.58,5,2,0,40.0,6.33,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
KGC인삼공사,대전충무체육관,1652,2019-11-12,3,2,1,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,31,28,3,0,5.6,22.96,17,7,0,1.4,9.88,8,5,0,62.5,10.13,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국도로공사,대전충무체육관,1652,2019-11-12,3,2,0,박정아,20,57,19,5,1,33.33,30.32,26,7,3,0,26.92,33.77,2,2,0,0,100.0,40.0,0,0,0,0,0.0,0.0,17,4,0,1,23.53,68.0,0,0,0,0,0.0,0.0,12,6,2,0,50.0,20.34,17,1,1,0.2,19.1,18,17,1,0,3.4,13.85,5,0,0,0.0,2.58,0,0,0,0.0,0.0,6,0,1,4,0,0.0,7.59,2,0,2,L,0.28169014084507044,1
한국도로공사,대전충무체육관,1652,2019-11-12,3,2,0,하혜진,14,50,14,2,5,28.0,26.6,22,3,0,4,13.64,28.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,4,0,0,100.0,16.0,0,0,0,0,0.0,0.0,24,7,2,1,29.17,40.68,5,0,1,0.0,5.62,12,9,3,0,1.8,9.23,3,0,0,0.0,1.55,0,0,0,0.0,0.0,8,0,4,4,0,0.0,10.13,1,0,6,L,0.19718309859154928,1
한국도로공사,대전충무체육관,1652,2019-11-12,3,2,0,문정원,12,28,12,2,1,42.86,14.89,6,2,0,0,33.33,7.79,1,1,0,0,100.0,20.0,2,2,0,0,100.0,40.0,4,1,0,1,25.0,16.0,0,0,0,0,0.0,0.0,15,6,2,0,40.0,25.42,17,0,4,0.0,19.1,26,24,2,0,4.8,20.0,10,1,0,0.2,5.15,58,31,5,44.83,56.86,12,0,4,7,0,0.0,15.19,0,0,5,R,0.16901408450704225,1
한국도로공사,대전충무체육관,1652,2019-11-12,3,2,0,정대영,8,21,4,0,0,19.05,11.17,8,0,0,0,0.0,10.39,2,1,0,0,50.0,40.0,3,0,0,0,0.0,60.0,0,0,0,0,0.0,0.0,8,3,0,0,37.5,47.06,0,0,0,0,0.0,0.0,14,0,1,0.0,15.73,10,10,0,0,2.0,7.69,8,2,0,0.4,4.12,1,0,1,0.0,0.98,28,4,10,10,2,0.8,35.44,0,0,3,C,0.11267605633802817,1
한국도로공사,대전충무체육관,1652,2019-11-12,3,2,0,최민지,8,13,6,0,1,46.15,6.91,5,1,0,0,20.0,6.49,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,5,0,1,62.5,47.06,0,0,0,0,0.0,0.0,10,0,1,0.0,11.24,4,4,0,0,0.8,3.08,2,1,0,0.2,1.03,0,0,0,0.0,0.0,13,2,3,7,1,0.4,16.46,0,0,3,C,0.11267605633802817,1
